input,name,address,lat,long
"54 DUNCAN AVE, Jersey City, New Jersey 07304",54 Duncan Ave,"54 Duncan Ave, Jersey City, NJ 07304, USA",40.7249513,-74.0720839
"244 CAMBRIDGE AVE, Jersey City, New Jersey 07307",244 Cambridge Ave,"244 Cambridge Ave, Jersey City, NJ 07307, USA",40.751078,-74.04473999999999
"22 FAIRMOUNT TERRACE, Jersey City, New Jersey 07305",22 Fairmount Terrace,"22 Fairmount Terrace, Jersey City, NJ 07306, USA",40.72696,-74.0726346
"27 GAUTIER AVE, Jersey City, New Jersey 07306",27 Gautier Ave,"27 Gautier Ave, Jersey City, NJ 07306, USA",40.725708,-74.07901799999999
"45 RIVER DRIVE SOUTH, Jersey City, New Jersey 07304",The James Monroe,"The James Monroe, 45 River Dr S, Jersey City, NJ 07310, USA",40.728265,-74.033484
"409 OGDEN AVE, Jersey City, New Jersey 07307",409 Ogden Ave,"409 Ogden Ave, Jersey City, NJ 07307, USA",40.7475958,-74.0413257
"42 BEACON AVE #4, Jersey City, New Jersey 07306",NA,NA,NA,NA
"122 HIGHLAND AVE, Jersey City, New Jersey 07306",122 Highland Ave,"122 Highland Ave, Jersey City, NJ 07306, USA",40.7292954,-74.0721013
"1 DUNCAN CT, Jersey City, New Jersey 07306",1 Duncan Ct,"1 Duncan Ct, Jersey City, NJ 07306, USA",40.7255139,-74.075621
"249 JEWETT AVE, Jersey City, New Jersey 07304",249 Jewett Ave,"249 Jewett Ave, Jersey City, NJ 07304, USA",40.724434,-74.0771539
"226 NEWARK AVE, Jersey City, New Jersey 07302",226 Newark Ave,"226 Newark Ave, Jersey City, NJ 07302, USA",40.7224559,-74.0473394
"264 WOODLAWN AVE, Jersey City, New Jersey 07305",264 Woodlawn Ave,"264 Woodlawn Ave, Jersey City, NJ 07305, USA",40.7061362,-74.0902604
"14 ROMAINE AVE #2ND, Jersey City, New Jersey 07306",NA,NA,NA,NA
"425 MANILA AVE #3, Jersey City, New Jersey 07302",NA,NA,NA,NA
"49 RAVINE AVE, Jersey City, New Jersey 07307",49 Ravine Ave,"49 Ravine Ave, Jersey City, NJ 07307, USA",40.7404537,-74.0497154
"35 HIGHLAND AVE #2, Jersey City, New Jersey 07306",NA,NA,NA,NA
"248 CATOR AVE, Jersey City, New Jersey 07305",248 Cator Ave,"248 Cator Ave, Jersey City, NJ 07305, USA",40.7004722,-74.0933233
"204 Lembeck Ave, Jersey City, New Jersey 07305",204 Lembeck Ave,"204 Lembeck Ave, Jersey City, NJ 07305, USA",40.6972027,-74.09500969999999
"311 Washington St., Jersey City, New Jersey 07302",311 Washington St,"311 Washington St, Hoboken, NJ 07030, USA",40.7403816,-74.0300175
"575 Jersey Ave., Jersey City, New Jersey 07302",575 Jersey Ave,"575 Jersey Ave, Jersey City, NJ 07302, USA",40.7231873,-74.04608290000002
"48 Mercer St., Jersey City, New Jersey 07302",48 Mercer St,"48 Mercer St, Jersey City, NJ 07302, USA",40.7185737,-74.0445254
"376 Van Nostrand Ave, Jersey City, New Jersey 07305",376 Van Nostrand Ave,"376 Van Nostrand Ave, Jersey City, NJ 07305, USA",40.70771200000001,-74.0953423
"575 Liberty Ave, Jersey City, New Jersey 07307",575 Liberty Ave,"575 Liberty Ave, Jersey City, NJ 07307, USA",40.756509,-74.05275379999999
"45 River Drive South #209, Jersey City, New Jersey 07310",NA,NA,NA,NA
"2616 John F. Kennedy Blvd., Jersey City, New Jersey 07306",2616 John F. Kennedy Blvd,"2616 John F. Kennedy Blvd, Jersey City, NJ 07306, USA",40.7259345,-74.0717669
"358 Montgomery St, Jersey City, New Jersey 07302",358 Montgomery St,"358 Montgomery St, Jersey City, NJ 07302, USA",40.7198739,-74.0510856
"14 Webster Ave, Jersey City, New Jersey 07307",14 Webster Ave,"14 Webster Ave, Jersey City, NJ 07307, USA",40.7388069,-74.0499097
"35 Charles St., Jersey City, New Jersey 07307",35 Charles St,"35 Charles St, Jersey City, NJ 07307, USA",40.7483694,-74.0497178
"45 River Drive South #209, Jersey City, New Jersey 07310",NA,NA,NA,NA
"72  Corbin Ave. #3, Jersey City, New Jersey 07306",NA,NA,NA,NA
"365 2nd Street, Jersey City, New Jersey 07302",365 2nd St,"365 2nd St, Jersey City, NJ 07302, USA",40.722776,-74.049751
"25 Duncan Ave, Jersey City, New Jersey 07304",25 Duncan Ave,"25 Duncan Ave, Jersey City, NJ 07304, USA",40.7238468,-74.0712736
"333 Danforth Ave, Jersey City, New Jersey 07305",333 Danforth Ave,"333 Danforth Ave, Jersey City, NJ 07305, USA",40.7024012,-74.09666159999999
"110 Erie St, Jersey City, New Jersey 07302",110 Erie St,"110 Erie St, Jersey City, NJ 07302, USA",40.7256621,-74.04358719999999
"158 Woodward St, Jersey City, New Jersey 07304",158 Woodward St,"158 Woodward St, Jersey City, NJ 07304, USA",40.7122308,-74.0654569
"951 WEST SIDE AVE, Jersey City, New Jersey 07306",951 West Side Ave,"951 West Side Ave, Jersey City, NJ 07306, USA",40.7319366,-74.07317809999999
"56 WOODLAWN AVE, Jersey City, New Jersey 07305",56 Woodlawn Ave,"56 Woodlawn Ave, Jersey City, NJ 07305, USA",40.7009113,-74.0826034
"120 YORK ST, Jersey City, New Jersey 07302",120 York St,"120 York St, Jersey City, NJ 07302, USA",40.7163541,-74.0386985
"145 BELMONT AVE, Jersey City, New Jersey 07304",145 Belmont Ave,"145 Belmont Ave, Jersey City, NJ 07304, USA",40.7210291,-74.0737517
"670 GRAND ST APT 2B, Jersey City, New Jersey 07304",670 Grand St #2b,"670 Grand St #2b, Jersey City, NJ 07304, USA",40.7163256,-74.06546809999999
"125 Van Horne St, Jersey City, New Jersey 07304",125 Van Horne St,"125 Van Horne St, Jersey City, NJ 07304, USA",40.710929,-74.066585
"29 INDEPENDENCE WAY, Jersey City, New Jersey 07305",29 Independence Way,"29 Independence Way, Jersey City, NJ 07305, USA",40.6888924,-74.07268930000001
"308A Monmouth Street, Jersey City, New Jersey 07302",308 Monmouth St,"308 Monmouth St, Jersey City, NJ 07302, USA",40.7191771,-74.0508559
"87 Logan Ave, APT. 1, Jersey City, New Jersey 07306",87 Logan Ave #1,"87 Logan Ave #1, Jersey City, NJ 07306, USA",40.7339022,-74.076161
"98 Lexington Ave, Jersey City, New Jersey 07304",98 Lexington Ave,"98 Lexington Ave, Jersey City, NJ 07304, USA",40.7190469,-74.0808536
"88 Wallis Avenue, Jersey City, New Jersey 07306",88 Wallis Ave,"88 Wallis Ave, Jersey City, NJ 07306, USA",40.7364769,-74.07481
"840 Newark Ave, Jersey City, New Jersey 07306",840 Newark Ave,"840 Newark Ave, Jersey City, NJ 07306, USA",40.73602530000001,-74.06679450000001
"700 Newark Ave, #322, Jersey City, New Jersey 07306",NA,NA,NA,NA
"730 Newark Ave, Apt. 5G, Jersey City, New Jersey 07306",730 Newark Ave #5g,"730 Newark Ave #5g, Jersey City, NJ 07306, USA",40.73535589999999,-74.06222180000002
"234 Grant Ave, 1st Floor, Jersey City, New Jersey 07305",234 Grant Ave 1st Floor,"234 Grant Ave 1st Floor, Jersey City, NJ 07305, USA",40.7127809,-74.0863485
"62 Clarke Ave, Apt. 2, Jersey City, New Jersey 07304",62 Clarke Ave #2,"62 Clarke Ave #2, Jersey City, NJ 07304, USA",40.7171239,-74.08886079999999
"507 Mercer Street, Jersey City, New Jersey 07306",507 Mercer St,"507 Mercer St, Jersey City, NJ 07306, USA",40.7253642,-74.06479159999999
"851 Pavonia Ave, Jersey City, New Jersey 07306",851 Pavonia Ave,"851 Pavonia Ave, Jersey City, NJ 07306, USA",40.7334221,-74.0679693
"730 Newark Ave Apt. 5-G, Jersey City, New Jersey 07306",730 Newark Ave 5 g,"730 Newark Ave 5 g, Jersey City, NJ 07306, USA",40.73535589999999,-74.06222180000002
"287 Bergen Avenue, Jersey City, New Jersey 07305",287 Bergen Ave,"287 Bergen Ave, Jersey City, NJ 07305, USA",40.7118851,-74.0827766
"370 Cator Avenue, Jersey City, New Jersey 07305",370 Cator Ave,"370 Cator Ave, Jersey City, NJ 07305, USA",40.7043364,-74.09640920000001
"32 Bennett Street, Apt. 2, Jersey City, New Jersey 07304",32 Bennett St #2,"32 Bennett St #2, Jersey City, NJ 07304, USA",40.720134,-74.091949
"305 Stegman Parkway, 2nd Fl, Jersey City, New Jersey 07305",305 Stegman Pkwy 2nd Fl,"305 Stegman Pkwy 2nd Fl, Jersey City, NJ 07305, USA",40.7080803,-74.0891132
"308 Terrace Ave, 2nd Floor, Jersey City, New Jersey 07307",308 Terrace Ave 2nd Floor,"308 Terrace Ave 2nd Floor, Jersey City, NJ 07307, USA",40.756648,-74.053105
"Bryan Place, Apt. 17, Jersey City, New Jersey 07306",Bryan Pl,"Bryan Pl, Jersey City, NJ 07306, USA",40.7342973,-74.066373
"207 Nunda Avenue, Jersey City, New Jersey 07306",207 Nunda Ave,"207 Nunda Ave, Jersey City, NJ 07306, USA",40.7290065,-74.079511
"45 RIVER DRIVE SOUTH, Jersey City, New Jersey 07310",The James Monroe,"The James Monroe, 45 River Dr S, Jersey City, NJ 07310, USA",40.728265,-74.033484
"666 JERSEY AVE, Jersey City, New Jersey 07302",666 Jersey Ave,"666 Jersey Ave, Jersey City, NJ 07302, USA",40.72670979999999,-74.0451248
"69 BLEECKER ST, Jersey City, New Jersey 07307",69 Bleecker St,"69 Bleecker St, Jersey City, NJ 07307, USA",40.7509907,-74.0501159
"240 Ogden Ave, Jersey City, New Jersey 07307",240 Ogden Ave,"240 Ogden Ave, Jersey City, NJ 07307, USA",40.74207699999999,-74.0440577
"212 Freeman Ave, Jersey City, New Jersey 07306",212 Freeman Ave,"212 Freeman Ave, Jersey City, NJ 07306, USA",40.729836,-74.081722
"502 Palisade Ave, Jersey City, New Jersey 07307",502 Palisade Ave,"502 Palisade Ave, Jersey City, NJ 07307, USA",40.7456688,-74.0430466
"644 Jersey Ave, Jersey City, New Jersey 07302",644 Jersey Ave,"644 Jersey Ave, Jersey City, NJ 07302, USA",40.7260244,-74.0451937
"255 Hancock Ave, Jersey City, New Jersey 07307",255 Hancock Ave,"255 Hancock Ave, Jersey City, NJ 07307, USA",40.7513456,-74.04408459999999
"136 South St, Jersey City, New Jersey 07307",136 South St,"136 South St, Jersey City, NJ 07307, USA",40.7497252,-74.0481714
"123 Jefferson Ave., Jersey City, New Jersey 07306",123 Jefferson Ave,"123 Jefferson Ave, Jersey City, NJ 07306, USA",40.7384185,-74.054778
"271 Newark Ave. Apt. 2, Jersey City, New Jersey 07302",271 Newark Ave #2,"271 Newark Ave #2, Jersey City, NJ 07302, USA",40.7231032,-74.0494947
"80 Dedialbe Ave., Jersey City, New Jersey 07306",Altura Jersey City,"198 Academy St, Jersey City, NJ 07306, United States",40.727635,-74.062963
"127 NewKirry St., Jersey City, New Jersey 07306",Vanguard Medical Group,"127 Montgomery St, Jersey City, NJ 07302, United States",40.7167803,-74.0399473
"158 Lexington Ave., Jersey City, New Jersey 07304",158 Lexington Ave,"158 Lexington Ave, Jersey City, NJ 07304, USA",40.7202809,-74.0835673
"150 Seaview Ave. Apt. 2, Jersey City, New Jersey 07305",150 Seaview Ave #2,"150 Seaview Ave #2, Jersey City, NJ 07305, USA",40.693253,-74.09666
"9 Dales Ave. Apt. 113, Jersey City, New Jersey 07304",9 Dales Ave #113,"9 Dales Ave #113, Jersey City, NJ 07306, USA",40.7346027,-74.0768677
"293 Whiton St., Jersey City, New Jersey 07304",293 Whiton St,"293 Whiton St, Jersey City, NJ 07304, USA",40.7114739,-74.06147539999999
"209 Virginia Ave., Jersey City, New Jersey 07304",209 Virginia Ave,"209 Virginia Ave, Jersey City, NJ 07304, USA",40.7154513,-74.083641
"266 Monticello Ave. Apt. 15, Jersey City, New Jersey 07306",266 Monticello Ave #15,"266 Monticello Ave #15, Jersey City, NJ 07306, USA",40.7236181,-74.06790269999999
"241 Virginia Ave., Jersey City, New Jersey 07030",241 Virginia Ave,"241 Virginia Ave, Jersey City, NJ 07304, USA",40.715992,-74.08484399999999
"14 Terrace Ave. Apt 1., Jersey City, New Jersey 07307",14 Terrace Ave #1,"14 Terrace Ave #1, Jersey City, NJ 07307, USA",40.7468308,-74.05990349999999
"118 Merritt St. Apt. 1, Jersey City, New Jersey 07305",118 Merritt St #1,"118 Merritt St #1, Jersey City, NJ 07305, USA",40.6894595,-74.0986226
"24 Marcy Place, Jersey City, New Jersey 07306",24 Marcy Pl,"24 Marcy Pl, Jersey City, NJ 07306, USA",40.7308127,-74.0836333
"133 Pamrapo Ave., Jersey City, New Jersey 07305",133 Pamrapo Ave,"133 Pamrapo Ave, Jersey City, NJ 07305, USA",40.694362,-74.1015942
"2200 J. F. Kennedy Blvd. Apt. 2, Jersey City, New Jersey 07304",2200 John F. Kennedy Blvd #2,"2200 John F. Kennedy Blvd #2, Jersey City, NJ 07304, USA",40.7137815,-74.08272749999999
"17 Armstrong Ave., Jersey City, New Jersey 07305",17 Armstrong Ave,"17 Armstrong Ave, Jersey City, NJ 07305, USA",40.6992068,-74.0827712
"380 Union St., Jersey City, New Jersey 07304",380 Union St,"380 Union St, Jersey City, NJ 07304, USA",40.7195167,-74.0852815
"1866 Kennedy Blvd Apt 3A, Jersey City, New Jersey 07305",1866 John F. Kennedy Blvd #3a,"1866 John F. Kennedy Blvd #3a, Jersey City, NJ 07305, USA",40.7034776,-74.09004
"462 Bramhall Ave, Apt 3B, Jersey City, New Jersey 07304",462 Bramhall Ave #3b,"462 Bramhall Ave #3b, Jersey City, NJ 07304, USA",40.7133555,-74.0706999
"212 Ocean Ave Apt 5, Jersey City, New Jersey 07305",212 Ocean Ave #5,"212 Ocean Ave #5, Jersey City, NJ 07305, USA",40.6953683,-74.0907757
"10 Rutgers Avenue, Jersey City, New Jersey 07305",10 Rutgers Ave,"10 Rutgers Ave, Jersey City, NJ 07305, USA",40.6980131,-74.09095160000001
"123 Bidwell Ave, Jersey City, New Jersey 07305",123 Bidwell Ave,"123 Bidwell Ave, Jersey City, NJ 07305, USA",40.7049088,-74.08148419999999
"16 Bentley Ave, Jersey City, New Jersey 07305",16 Bentley Ave,"16 Bentley Ave, Jersey City, NJ 07304, USA",40.7199872,-74.0744215
"158 Harrison Ave, Jersey City, New Jersey 07304",158 Harrison Ave,"158 Harrison Ave, Jersey City, NJ 07304, USA",40.7195467,-74.0757021
"66 Belmont Ave, Jersey City, New Jersey 07304",66 Belmont Ave,"66 Belmont Ave, Jersey City, NJ 07304, USA",40.7198664,-74.06999429999999
"80 Wade St, Apt 2, Jersey City, New Jersey 07305",80 Wade St #2,"80 Wade St #2, Jersey City, NJ 07305, USA",40.701019,-74.08836699999999
"57 Linden Ave, Jersey City, New Jersey 07305",57 Linden Ave,"57 Linden Ave, Jersey City, NJ 07305, USA",40.6935096,-74.0903292
"299 Union St, Apt 2, Jersey City, New Jersey 07304",299 Union St #2,"299 Union St #2, Jersey City, NJ 07304, USA",40.717403,-74.0824823
"18 Rutgers Ave, Jersey City, New Jersey 07305",18 Rutgers Ave,"18 Rutgers Ave, Jersey City, NJ 07305, USA",40.6981199,-74.090616
"140 Woodlawn Ave, Jersey City, New Jersey 07305",140 Woodlawn Ave,"140 Woodlawn Ave, Jersey City, NJ 07305, USA",40.7030049,-74.08568149999999
"208 Bidwell Ave, Apt 3R, Jersey City, New Jersey 07305",208 Bidwell Ave #3r,"208 Bidwell Ave #3r, Jersey City, NJ 07305, USA",40.707265,-74.08427499999999
"71 Van Nostrand Ave, Jersey City, New Jersey 07305",71 Van Nostrand Ave,"71 Van Nostrand Ave, Jersey City, NJ 07305, USA",40.700045,-74.084808
"113.5 Neptune Ave, Apt 2, Jersey City, New Jersey 07305",Neptune Ave,"Neptune Ave, Jersey City, NJ 07305, USA",40.6937144,-74.0961628
"119 Cator Ave, Jersey City, New Jersey 07305",119 Cator Ave,"119 Cator Ave, Jersey City, NJ 07305, USA",40.6964838,-74.09052419999999
"269 Ocean Ave, Apt 3L, Jersey City, New Jersey 07305",269 Ocean Ave #3l,"269 Ocean Ave #3l, Jersey City, NJ 07305, USA",40.6969861,-74.08886640000001
"92 COLUMBIA AVE #1, Jersey City, New Jersey 07307",NA,NA,NA,NA
"239 CAMBRIDGE AVE, Jersey City, New Jersey 07307",239 Cambridge Ave,"239 Cambridge Ave, Jersey City, NJ 07307, USA",40.7510641,-74.045206
"103 FERRY ST 2R, Jersey City, New Jersey 07307",103 Ferry St #2r,"103 Ferry St #2r, Jersey City, NJ 07307, USA",40.7413298,-74.0508619
"62 NEW HECKMAN DR., Jersey City, New Jersey 07305",62 New Heckman Dr,"62 New Heckman Dr, Jersey City, NJ 07305, USA",40.69153290000001,-74.09991860000001
"115 BEACH ST #2, Jersey City, New Jersey 07307",NA,NA,NA,NA
"111 LAKE ST, Jersey City, New Jersey 07306",111 Lake St,"111 Lake St, Jersey City, NJ 07306, USA",40.74341220000001,-74.0598232
"101 IRVING ST, Jersey City, New Jersey 07307",101 Irving St,"101 Irving St, Jersey City, NJ 07307, USA",40.7544856,-74.0493245
"318 WEBSTER AVE #2, Jersey City, New Jersey 07307",NA,NA,NA,NA
"146 MANHATTAN AVE #18, Jersey City, New Jersey 07307",NA,NA,NA,NA
"28 MSGR WOJTYCHA DR, Jersey City, New Jersey 07305",28 Msgr Wojtycha Dr,"28 Msgr Wojtycha Dr, Jersey City, NJ 07305, USA",40.7024197,-74.0983708
"627 SUMMIT AVE 12D, Jersey City, New Jersey 07306",627 Summit Ave #12d,"627 Summit Ave #12d, Jersey City, NJ 07306, USA",40.7359518,-74.0591785
"164 HUTTIN ST #3L, Jersey City, New Jersey 07307",NA,NA,NA,NA
"213 LIBERTY AVE, Jersey City, New Jersey 07306",213 Liberty Ave,"213 Liberty Ave, Jersey City, NJ 07306, USA",40.74404639999999,-74.0613236
"123 COLUMBIA AVE #2F, Jersey City, New Jersey 07307",NA,NA,NA,NA
"167 Nelson Ave, Jersey City, New Jersey 07307",167 Nelson Ave,"167 Nelson Ave, Jersey City, NJ 07307, USA",40.7576667,-74.0497312
"200 CORNELISON AVE, Jersey City, New Jersey 07302",200 Cornelison Ave,"200 Cornelison Ave, Jersey City, NJ 07302, USA",40.7222367,-74.06218040000002
"266 NORTH ST #2, Jersey City, New Jersey 07307",NA,NA,NA,NA
"232 GRANT AVE #2, Jersey City, New Jersey 07305",NA,NA,NA,NA
"451 FOURTH STREET, Jersey City, New Jersey 07302",451 4th St,"451 4th St, Jersey City, NJ 07302, USA",40.7245636,-74.0523352
"355 FIFTH STREET, Jersey City, New Jersey 07302",355 5th St,"355 5th St, Jersey City, NJ 07302, USA",40.72496599999999,-74.0498109
"114 MORRIS STREET, Jersey City, New Jersey 07302",114 Morris St,"114 Morris St, Jersey City, NJ 07302, USA",40.7141101,-74.0391236
"90 RESEVOIR AVENUE, Jersey City, New Jersey 07307",90 Reservoir Ave,"90 Reservoir Ave, Jersey City, NJ 07307, USA",40.740254,-74.051641
"174 TONNELLE AVENUE, APT. 8, Jersey City, New Jersey 07306",174 Tonnelle Ave #8,"174 Tonnelle Ave #8, Jersey City, NJ 07306, USA",40.7368677,-74.0661354
"157 JEWETT AVENUE, Jersey City, New Jersey 07304",157 Jewett Ave,"157 Jewett Ave, Jersey City, NJ 07304, USA",40.72283400000001,-74.073576
"1 SECOND STREET. APT. 501, Jersey City, New Jersey 07302",1 2nd St #501,"Portofino, 1 2nd St #501, Jersey City, NJ 07302, USA",40.7210415,-74.0352492
"1 SECOND STREET, APT. 501, Jersey City, New Jersey 07302",1 2nd St #501,"Portofino, 1 2nd St #501, Jersey City, NJ 07302, USA",40.7210415,-74.0352492
"817 MAGNOLIA AVENUE, Jersey City, New Jersey 07306",Magnolia Ave,"Magnolia Ave, Jersey City, NJ 07306, USA",40.7317731,-74.06007869999999
"43 COLLEGE DRIVE, APT. 1F, Jersey City, New Jersey 07305",43 College Dr #1f,"43 College Dr #1f, Jersey City, NJ 07305, USA",40.712323,-74.0903636
"1167 SUMMIT AVENUE, Jersey City, New Jersey 07307",1167 Summit Ave,"1167 Summit Ave, Jersey City, NJ 07307, USA",40.75503519999999,-74.0464281
"53 DUNCAN AVENUE, APT. 5, Jersey City, New Jersey 07304",53 Duncan Ave APT 5,"53 Duncan Ave APT 5, Jersey City, NJ 07304, USA",40.7245823,-74.0725306
"474 WARREN STREET, APT. 211, Jersey City, New Jersey 07302",474 Warren St #211,"474 Warren St #211, Jersey City, NJ 07302, USA",40.7240575,-74.0378382
"287 NEW YORK AVENUE, Jersey City, New Jersey 07307",287 New York Ave,"287 New York Ave, Jersey City, NJ 07307, USA",40.74606379999999,-74.0442298
"74 BEACH STREET, Jersey City, New Jersey 07307",74 Beach St,"74 Beach St, Jersey City, NJ 07307, USA",40.7445809,-74.0574366
"130 WAYNE STREET, APT. 1, Jersey City, New Jersey 07302",130 Wayne St #1,"130 Wayne St #1, Jersey City, NJ 07302, USA",40.7205478,-74.04803110000002
"25 ELIZABETH STREET, Jersey City, New Jersey 07306",25 Elizabeth St,"25 Elizabeth St, Jersey City, NJ 07306, USA",40.7273193,-74.0584578
"123 LOGAN AVENUE, APT. 1, Jersey City, New Jersey 07306",123 Logan Ave #1,"123 Logan Ave #1, Jersey City, NJ 07306, USA",40.7343221,-74.0780425
"30 WEST HAMILTON PLACE, Jersey City, New Jersey 07302",30 W Hamilton Pl,"30 W Hamilton Pl, Jersey City, NJ 07302, USA",40.7279875,-74.0462312
"33 ALAN TERRACE, APT. 1, Jersey City, New Jersey 07306",33 Alan Terrace #1,"33 Alan Terrace #1, Jersey City, NJ 07306, USA",40.7277255,-74.0571209
"264 NONTH STREET, APT. 4N, Jersey City, New Jersey 07302",264 9th St #4n,"264 9th St #4n, Jersey City, NJ 07302, USA",40.7285945,-74.0454117
"177 ROOSEVELT AVENUE, FLOOR 2, Jersey City, New Jersey 07304",177 Roosevelt Ave FLOOR 2,"177 Roosevelt Ave FLOOR 2, Jersey City, NJ 07304, USA",40.7230005,-74.0889641
"372 OGDEN AVENUE, Jersey City, New Jersey 07307",372 Ogden Ave,"372 Ogden Ave, Jersey City, NJ 07307, USA",40.7463628,-74.04165619999999
"63 CONDICT STREET, Jersey City, New Jersey 07306",63 Condict St,"63 Condict St, Jersey City, NJ 07306, USA",40.7274255,-74.0808303
"41 MINA DRIVE, Jersey City, New Jersey 07305",41 Mina Dr,"41 Mina Dr, Jersey City, NJ 07305, USA",40.699311,-74.10291339999999
"267 NEPTUNE AVENUE, SECOND FLOOR, Jersey City, New Jersey 07305",267 Neptune Ave,"267 Neptune Ave, Jersey City, NJ 07305, USA",40.6972049,-74.0994147
"59 GARRISON AVENUE, APT. 26, Jersey City, New Jersey 07306",59 Garrison Ave #26,"59 Garrison Ave #26, Jersey City, NJ 07306, USA",40.7310805,-74.06943790000001
"131 KENSINGTON AVENUE, APT. D4, Jersey City, New Jersey 07304",131 Kensington Ave APT D4,"131 Kensington Ave APT D4, Jersey City, NJ 07304, USA",40.7241046,-74.0776343
"278 UNION STREET, Jersey City, New Jersey 07304",278 Union St,"278 Union St, Jersey City, NJ 07304, USA",40.7173216,-74.0813579
"8 TOWERS STREET, Jersey City, New Jersey 07305",8 Towers St,"8 Towers St, Jersey City, NJ 07305, USA",40.71078800000001,-74.089229
"8 TOWERS STREET, Jersey City, New Jersey 07305",8 Towers St,"8 Towers St, Jersey City, NJ 07305, USA",40.71078800000001,-74.089229
